movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0354,New Adventure,Documentary,Adventure,Thriller,2010,85,G,Spanish,USA,7,"68,373","28,637",1,6,FALSE,2021-01-20,FALSE
movie_0355,Dream Dream,Limited Series,Family,Crime,2019,65,R,English,USA,5.9,"68,373","28,637",4,177,FALSE,2024-07-24,FALSE
movie_0356,Love Empire,TV Series,Music,History,1999,43,TV-PG,Korean,USA,7.9,"68,373","28,637",14,67,FALSE,2023-07-28,FALSE
movie_0357,Our Queen,Movie,Crime,Not Specified,2006,115,TV-Y,English,USA,6.6,"1,750,267","28,637",1,6,FALSE,2025-06-22,FALSE
movie_0358,Legend Secret,TV Series,Drama,Not Specified,1992,37,TV-MA,English,Japan,9,"68,373","28,637",4,148,FALSE,2025-04-21,FALSE
movie_0359,Quest Hero,Movie,Biography,Not Specified,1973,103,TV-14,Korean,USA,0.5,"22,962,132","124,272,260",1,6,FALSE,2025-06-13,TRUE
movie_0360,Fire Night,TV Series,Comedy,Adventure,1953,52,TV-14,English,USA,4,"68,373","28,637",2,116,FALSE,2022-12-14,TRUE
movie_0361,War Adventure,Movie,Drama,Not Specified,2022,22,TV-MA,English,USA,6.8,"68,373","28,637",1,6,TRUE,2022-06-04,FALSE
movie_0362,Bright Phoenix,Documentary,Drama,Not Specified,2021,84,TV-Y,English,UK,7.9,"68,373","28,637",1,6,TRUE,2023-05-09,FALSE
movie_0363,Night Secret,Movie,Animation,Not Specified,1990,150,PG,German,USA,0.5,"9,373,108","1,233,608",1,6,FALSE,2022-02-11,FALSE
movie_0364,Princess House,Movie,Thriller,Not Specified,2009,95,TV-Y7,English,USA,7.9,"19,537,616","4,193,030",1,6,TRUE,2020-11-02,FALSE
movie_0365,First Quest,TV Series,Action,Mystery,2011,70,NC-17,English,USA,7.3,"68,373","28,637",1,170,FALSE,2025-06-30,TRUE
movie_0366,War Dragon,Limited Series,Crime,Family,2001,24,TV-14,English,Canada,8.2,"68,373","28,637",10,185,FALSE,2024-07-19,FALSE
movie_0367,Storm Secret,Movie,Drama,Not Specified,1991,92,TV-MA,English,USA,4.7,"6,921,573","28,637",1,6,FALSE,2022-11-29,TRUE
movie_0368,The Empire,Movie,Western,Fantasy,2018,95,TV-PG,French,Canada,6.1,"29,387,509","28,637",1,6,TRUE,2021-05-17,FALSE
movie_0369,Big Ice,Documentary,Family,Adventure,2008,58,TV-Y,Hindi,Japan,5.9,"68,373","28,637",1,6,FALSE,2023-05-08,FALSE
movie_0370,Princess Quest,Movie,Music,Thriller,2015,87,PG-13,Spanish,USA,0.5,"1,373,809","28,637",1,6,FALSE,2021-09-16,FALSE
movie_0371,King Love,TV Series,Biography,Drama,2017,46,TV-PG,Hindi,South Korea,6.3,"68,373","28,637",1,168,TRUE,2025-07-23,FALSE
movie_0372,Love Fire,Movie,Documentary,Not Specified,2022,93,TV-Y7,English,South Korea,9.5,"3,882,573","28,637",1,6,FALSE,2023-02-04,FALSE
movie_0373,Queen Journey,TV Series,War,Not Specified,2001,51,TV-MA,Spanish,South Korea,5.5,"68,373","28,637",7,147,FALSE,2021-06-17,FALSE
movie_0374,The Story,Movie,Adventure,Not Specified,2023,104,TV-14,English,USA,7.5,"766,474","7,301,565",1,6,FALSE,2024-03-05,TRUE
movie_0375,Last Kingdom,Movie,Fantasy,Animation,2019,129,TV-Y7,Japanese,Canada,7.3,"11,990,701","28,637",1,6,FALSE,2021-03-15,FALSE
movie_0376,City Legend,Movie,Family,Animation,2021,106,TV-PG,English,USA,7.6,"102,041,972","28,637",1,6,FALSE,2023-06-21,FALSE
movie_0377,Ice Journey,Movie,Animation,Not Specified,2016,105,NC-17,Japanese,USA,5.6,"4,268,594","3,435,870",1,6,FALSE,2024-10-10,FALSE
movie_0378,Quest Family,Stand-up Comedy,Sport,Not Specified,2005,42,TV-PG,English,USA,0.5,"68,373","28,637",1,6,FALSE,2025-02-28,FALSE
movie_0379,Our Battle,TV Series,Horror,Not Specified,2007,41,TV-G,Japanese,South Korea,0.5,"68,373","28,637",13,164,FALSE,2021-03-23,FALSE
movie_0380,House Dragon,Stand-up Comedy,Animation,Not Specified,2015,66,PG-13,Hindi,USA,8.2,"68,373","28,637",1,6,TRUE,2023-06-17,FALSE
movie_0381,Dragon Princess,Movie,Biography,Sport,2023,116,TV-G,English,Germany,6.2,"8,059,992","1,032,562",1,6,FALSE,2021-11-26,FALSE
movie_0382,Love Empire,Documentary,War,War,2012,66,TV-G,English,Canada,5.5,"68,373","28,637",1,6,FALSE,2021-10-10,TRUE
movie_0383,Day City,TV Series,Crime,Not Specified,2022,42,G,English,USA,5.7,"68,373","28,637",6,89,FALSE,2023-09-28,FALSE
movie_0384,Night Adventure,Stand-up Comedy,Music,Thriller,2013,42,G,English,USA,8.8,"68,373","28,637",1,6,TRUE,2022-02-27,FALSE
movie_0385,Little Journey,Documentary,Family,Animation,2020,72,TV-Y7,English,USA,7.1,"68,373","28,637",1,6,FALSE,2025-02-27,FALSE
movie_0386,Hero Hero,Stand-up Comedy,War,Adventure,2015,42,PG,English,USA,8.6,"68,373","28,637",1,6,FALSE,2020-10-11,FALSE
movie_0387,Night King,Movie,Animation,Not Specified,2024,90,TV-14,English,India,0.5,"68,373","28,637",1,6,FALSE,2025-06-09,TRUE
movie_0388,An Mission,Documentary,Animation,Thriller,1994,35,TV-G,Spanish,USA,2,"68,373","28,637",1,6,FALSE,2024-07-29,FALSE
movie_0389,Last Mission,Movie,History,Western,2023,122,TV-14,German,Canada,8.7,"17,655,990","7,400,330",1,6,FALSE,2023-03-20,TRUE
movie_0390,Old Night,Movie,Fantasy,Sci-Fi,2004,94,TV-Y7,Spanish,USA,2.7,"1,231,347","2,483,539",1,6,FALSE,2024-07-05,FALSE
movie_0391,Night Night,Stand-up Comedy,Crime,Biography,2006,87,TV-PG,French,USA,1.2,"68,373","28,637",1,6,TRUE,2021-04-22,FALSE
movie_0392,Hero City,TV Series,Adventure,Not Specified,2010,49,PG-13,French,USA,8.9,"68,373","28,637",8,101,FALSE,2024-09-26,TRUE
movie_0393,A Storm,Stand-up Comedy,Sci-Fi,Not Specified,1999,57,TV-MA,English,South Korea,7.7,"68,373","28,637",1,6,FALSE,2020-12-07,FALSE
movie_0394,Dark Kingdom,TV Series,Adventure,Not Specified,2014,26,R,Spanish,South Korea,6.1,"68,373","28,637",6,97,TRUE,2023-12-17,FALSE
movie_0395,Princess Queen,Stand-up Comedy,Family,Drama,2022,36,NC-17,English,USA,0.5,"68,373","28,637",1,6,FALSE,2024-04-04,FALSE
movie_0396,Storm Night,Movie,War,Not Specified,2003,120,PG-13,English,USA,7.2,"282,251","4,665,806",1,6,FALSE,2023-08-15,FALSE
movie_0397,Legend Adventure,Stand-up Comedy,Sci-Fi,Not Specified,2016,72,G,Spanish,USA,6,"68,373","28,637",1,6,FALSE,2022-01-18,TRUE
movie_0398,Hero Story,Movie,Animation,Not Specified,1997,101,R,English,South Korea,5.5,"20,876,719","28,637",1,6,FALSE,2023-09-28,FALSE
movie_0399,Our Ice,Documentary,Horror,Not Specified,1996,87,TV-Y7,French,USA,6.8,"68,373","28,637",1,6,FALSE,2021-12-16,FALSE
movie_0400,Night Queen,Movie,Action,Not Specified,2002,73,TV-MA,Korean,UK,0.5,"179,175","28,601,135",1,6,FALSE,2024-05-29,FALSE
movie_0401,Queen War,Movie,Family,Action,2022,159,TV-Y,English,USA,5.5,"1,612,758","28,637",1,6,FALSE,2022-06-29,FALSE
movie_0402,Fire Dream,Stand-up Comedy,Romance,Not Specified,2005,41,NC-17,German,Canada,7.1,"68,373","28,637",1,6,FALSE,2023-04-05,FALSE
movie_0403,Legend Legend,Movie,History,Not Specified,1992,106,R,Japanese,USA,2,"68,373","309,036,948",1,6,TRUE,2022-01-07,FALSE
movie_0404,Family Story,TV Series,War,Not Specified,1990,53,TV-14,Korean,India,7.2,"68,373","28,637",2,53,TRUE,2020-09-21,FALSE
movie_0405,Old Ice,Documentary,Biography,Crime,2006,44,R,English,South Korea,6.9,"68,373","28,637",1,6,FALSE,2021-08-27,FALSE
movie_0406,Mystery Empire,Movie,Adventure,Not Specified,2015,95,G,English,UK,7.2,"3,408,376","28,637",1,6,TRUE,2023-07-14,FALSE
movie_0407,Phoenix Adventure,Stand-up Comedy,Action,Not Specified,1954,48,TV-PG,English,USA,6.4,"68,373","28,637",1,6,TRUE,2021-09-14,TRUE
movie_0408,Adventure Love,Stand-up Comedy,Music,Not Specified,2008,43,R,English,Canada,7.8,"68,373","28,637",1,6,FALSE,2023-10-20,TRUE
movie_0409,Mystery Storm,Documentary,Fantasy,Drama,2020,99,TV-14,English,USA,7.8,"68,373","28,637",1,6,FALSE,2023-04-18,TRUE
movie_0410,Last Battle,Movie,Drama,Not Specified,2022,586,TV-14,English,USA,5.4,"28,133,203","146,383,638",1,6,FALSE,2024-04-24,FALSE
movie_0411,Dream Dream,Movie,Music,Romance,2013,126,TV-Y,Japanese,USA,0.5,"68,373","5,867,475",1,6,FALSE,2025-03-15,TRUE
movie_0412,Princess Adventure,Limited Series,Comedy,Not Specified,1996,68,TV-G,Spanish,USA,3.8,"68,373","28,637",9,132,FALSE,2025-01-13,FALSE
movie_0413,Legend Day,Movie,Family,Family,2006,80,TV-Y,Hindi,UK,3.5,"11,692,054","4,330,263",1,6,FALSE,2022-10-29,FALSE
movie_0414,Adventure Queen,TV Series,Documentary,Drama,1999,42,G,English,Germany,7.4,"68,373","28,637",13,141,TRUE,2025-07-19,FALSE
movie_0415,Last Quest,Documentary,Horror,Biography,1993,71,PG-13,English,UK,5,"68,373","28,637",1,6,TRUE,2025-03-24,FALSE
movie_0416,A Mystery,Stand-up Comedy,Mystery,Not Specified,1992,45,R,Spanish,USA,9.1,"68,373","28,637",1,6,FALSE,2021-06-11,FALSE
movie_0417,Dragon Day,Documentary,Western,Not Specified,2011,91,PG-13,English,USA,5.4,"68,373","28,637",1,6,FALSE,2023-06-07,FALSE
movie_0418,Big Story,Movie,Western,Not Specified,2020,146,TV-14,English,UK,5.8,"2,059,746","28,637",1,6,FALSE,2020-10-15,FALSE
movie_0419,New Fire,TV Series,Fantasy,Not Specified,1993,65,TV-14,Spanish,India,5.2,"68,373","28,637",8,98,FALSE,2025-01-03,FALSE
movie_0420,War Hero,Stand-up Comedy,Western,Not Specified,1990,53,PG,Spanish,South Korea,6.8,"68,373","28,637",1,6,FALSE,2023-09-04,FALSE
movie_0421,Legend Love,Documentary,War,Not Specified,1997,66,PG,English,USA,5.2,"68,373","28,637",1,6,FALSE,2025-05-30,FALSE
movie_0422,City Night,TV Series,Family,Not Specified,2021,46,PG-13,Hindi,Germany,5.8,"68,373","28,637",5,129,FALSE,2022-12-20,FALSE
movie_0423,Our Night,Movie,Biography,Not Specified,2005,143,TV-PG,English,USA,3.4,"1,053,266","178,690,590",1,6,FALSE,2022-11-05,FALSE
movie_0424,Battle Secret,Documentary,Mystery,Not Specified,2004,56,TV-Y7,English,USA,0.9,"68,373","28,637",1,6,FALSE,2021-04-06,FALSE
movie_0425,Storm Kingdom,TV Series,Adventure,Not Specified,1994,53,NC-17,English,USA,0.5,"68,373","28,637",8,134,FALSE,2023-01-09,FALSE
movie_0426,Warrior King,Movie,Action,Not Specified,2004,131,PG,French,USA,5.2,"5,821,087","15,559,765",1,6,FALSE,2024-03-17,FALSE
movie_0427,A King,Movie,Western,Not Specified,2023,59,PG-13,English,South Korea,7.2,"20,316,482","209,532,686",1,6,FALSE,2024-02-15,FALSE
movie_0428,Empire King,Movie,Thriller,Adventure,2020,105,TV-Y7,English,Japan,6.9,"33,231,719","65,276,378",1,6,TRUE,2022-12-25,TRUE
movie_0429,Kingdom City,TV Series,History,Not Specified,1994,53,NC-17,English,USA,5.7,"68,373","28,637",9,99,FALSE,2020-10-22,FALSE
movie_0430,Dragon Princess,Movie,Sci-Fi,Romance,1990,126,TV-Y,English,USA,5.2,"300,376","31,428,491",1,6,FALSE,2021-03-02,TRUE
movie_0431,A Adventure,Movie,History,Not Specified,2003,97,R,English,USA,6.9,"816,637","21,732,153",1,6,FALSE,2021-05-30,FALSE
movie_0432,Love Journey,Limited Series,Animation,Not Specified,2019,60,R,French,USA,6.7,"68,373","28,637",1,29,TRUE,2021-04-26,FALSE
movie_0433,Our City,Movie,Crime,Not Specified,1999,113,TV-MA,English,France,6.5,"68,373","2,627,409",1,6,FALSE,2024-07-19,TRUE
movie_0434,Princess Battle,Movie,Fantasy,Not Specified,2011,90,TV-Y,English,France,6.5,"1,346,945","28,637",1,6,FALSE,2024-10-25,FALSE
movie_0435,Mission Phoenix,Documentary,Family,Thriller,2009,101,TV-PG,English,Canada,6.2,"68,373","28,637",1,6,FALSE,2023-11-25,TRUE
movie_0436,Story City,Documentary,History,Not Specified,2012,98,NC-17,English,Germany,6.4,"68,373","28,637",1,6,FALSE,2025-01-29,FALSE
movie_0437,Ice Secret,Movie,Animation,Drama,2016,93,TV-PG,English,USA,8,"237,105","28,637",1,6,TRUE,2023-02-19,FALSE
movie_0438,Mission Fire,TV Series,Mystery,Animation,2007,40,NC-17,Korean,USA,0.7,"68,373","28,637",12,138,FALSE,2025-01-16,FALSE
movie_0439,Little Kingdom,Movie,Documentary,Not Specified,2023,99,TV-Y,English,USA,1.4,"1,745,829","1,894,665",1,6,FALSE,2023-08-08,FALSE
movie_0440,Love War,Movie,Biography,Animation,2023,132,TV-G,Hindi,USA,7.4,"8,101,114","18,148,075",1,6,TRUE,2021-08-30,FALSE
movie_0441,Day Legend,TV Series,Comedy,Thriller,1993,56,TV-G,Hindi,USA,4,"68,373","28,637",8,199,FALSE,2021-07-14,FALSE
movie_0442,Dragon Storm,Stand-up Comedy,War,Not Specified,1990,59,G,English,USA,6.6,"68,373","28,637",1,6,TRUE,2022-08-05,FALSE
movie_0443,Battle Legend,Movie,Documentary,Thriller,2011,88,R,English,South Korea,6.5,"1,448,215","7,347,430",1,6,FALSE,2020-09-10,FALSE
movie_0444,Dragon Mystery,TV Series,Romance,Not Specified,2010,58,TV-Y,English,USA,7.8,"68,373","28,637",3,129,FALSE,2023-03-23,TRUE
movie_0445,Secret Family,Movie,Thriller,Fantasy,1999,76,TV-Y7,English,UK,4.6,"460,104","11,699,392",1,6,FALSE,2022-08-05,FALSE
movie_0446,Queen Mission,TV Series,Adventure,Not Specified,1994,50,PG,English,Canada,8.5,"68,373","28,637",12,123,TRUE,2024-09-21,TRUE
movie_0447,House Night,Stand-up Comedy,History,Not Specified,2005,31,G,Italian,Germany,4.7,"68,373","28,637",1,6,FALSE,2023-04-30,TRUE
movie_0448,Story Hero,Movie,Comedy,Not Specified,1993,101,TV-MA,English,USA,0.5,"3,865,797","5,081,496",1,6,TRUE,2020-12-15,FALSE
movie_0449,Night House,TV Series,Horror,Western,2003,16,TV-Y7,English,France,7.5,"68,373","28,637",3,126,TRUE,2024-12-04,FALSE
movie_0450,A Quest,Stand-up Comedy,Action,Not Specified,2005,57,NC-17,English,USA,10,"68,373","28,637",1,6,FALSE,2025-05-13,TRUE
movie_0451,Family Legend,Movie,Family,Sport,2005,109,TV-MA,Japanese,Japan,6.8,"2,290,910","28,637",1,6,TRUE,2024-11-16,FALSE
movie_0452,Family Secret,Limited Series,Romance,Not Specified,2024,56,TV-Y7,French,USA,0.5,"68,373","28,637",11,58,TRUE,2023-12-23,FALSE
movie_0453,Princess Dream,Movie,Adventure,Not Specified,2007,92,TV-MA,English,Germany,9.2,"3,945,580","366,268,007",1,6,FALSE,2021-03-16,FALSE
movie_0454,Princess Queen,Movie,Mystery,Not Specified,1998,113,NC-17,Hindi,UK,6.6,"357,135","1,413,140",1,6,FALSE,2022-07-31,FALSE
movie_0455,Journey Quest,Movie,Fantasy,Not Specified,2008,117,PG-13,English,France,0.5,"68,373","49,402,926",1,6,FALSE,2025-02-22,FALSE
movie_0456,Ice Legend,Movie,War,Not Specified,1979,104,PG-13,Hindi,USA,0.5,"68,373","96,016,345",1,6,FALSE,2025-07-18,FALSE
movie_0457,The Day,TV Series,Drama,Family,1995,45,G,Hindi,USA,1.7,"68,373","28,637",1,97,FALSE,2023-03-02,FALSE
movie_0458,Secret Hero,TV Series,Action,Not Specified,2018,57,R,English,USA,0.5,"68,373","28,637",6,173,TRUE,2023-03-08,FALSE
movie_0459,Ice Phoenix,Movie,War,Not Specified,1997,98,TV-MA,English,USA,8.1,"68,373","2,089,087",1,6,TRUE,2024-08-04,TRUE
movie_0460,Family Journey,TV Series,Documentary,History,2013,24,TV-14,Italian,Japan,0.5,"68,373","28,637",9,66,FALSE,2022-02-23,FALSE
movie_0461,King Queen,Stand-up Comedy,Fantasy,Not Specified,2003,61,TV-PG,Spanish,Canada,5.6,"68,373","28,637",1,6,TRUE,2024-05-07,FALSE
movie_0462,Last Kingdom,TV Series,Drama,Not Specified,2007,53,TV-PG,Spanish,USA,9,"68,373","28,637",13,17,TRUE,2023-05-23,FALSE
movie_0463,Phoenix Day,TV Series,Comedy,Not Specified,2007,28,TV-14,English,USA,8.3,"68,373","28,637",13,166,FALSE,2022-11-14,FALSE
movie_0464,Old House,Limited Series,Sport,Not Specified,1993,38,TV-Y,English,USA,4.9,"68,373","28,637",6,176,FALSE,2021-05-04,TRUE
movie_0465,Battle Fire,Documentary,Romance,Not Specified,2006,91,R,Korean,USA,7.4,"68,373","28,637",1,6,FALSE,2023-08-04,FALSE
movie_0466,Ice Secret,Movie,Horror,Not Specified,2011,132,G,English,USA,5.5,"6,517,048","28,637",1,6,FALSE,2021-06-26,FALSE
movie_0467,City Fire,Documentary,Sci-Fi,Fantasy,1996,68,NC-17,English,USA,7.1,"68,373","28,637",1,6,FALSE,2023-11-05,FALSE
movie_0468,King Phoenix,TV Series,Action,Western,1992,27,TV-Y7,Spanish,USA,7,"68,373","28,637",1,117,FALSE,2023-06-17,FALSE
movie_0469,Hero Empire,Documentary,Crime,Not Specified,2002,92,TV-Y,English,South Korea,0.5,"68,373","28,637",1,6,TRUE,2020-12-27,FALSE
movie_0470,Mystery House,Documentary,Biography,Not Specified,1994,112,TV-Y,Italian,USA,5.7,"68,373","28,637",1,6,FALSE,2025-06-30,FALSE
movie_0471,Our Journey,TV Series,Documentary,Not Specified,2017,45,G,Italian,India,8,"68,373","28,637",8,177,FALSE,2023-11-19,FALSE
movie_0472,Quest House,Movie,Action,Not Specified,1995,113,TV-MA,English,USA,5.9,"59,076,396","1,149,791",1,6,FALSE,2021-09-05,FALSE
movie_0473,Journey House,Movie,Animation,Drama,1998,95,NC-17,German,USA,5.5,"1,622,983","28,637",1,6,TRUE,2021-11-01,FALSE
movie_0474,Family Quest,TV Series,Drama,Not Specified,2007,37,TV-Y7,English,Canada,7,"68,373","28,637",14,21,TRUE,2020-08-19,FALSE
movie_0475,A Secret,Movie,Drama,Not Specified,2014,112,PG,French,Germany,5.2,"1,942,432","50,827,785",1,6,FALSE,2022-10-20,FALSE
movie_0476,Bright Storm,Limited Series,Action,Animation,2016,35,TV-G,Spanish,South Korea,0.5,"68,373","28,637",14,176,FALSE,2024-09-11,FALSE
movie_0477,Dragon War,TV Series,Mystery,Family,2003,524,NC-17,Spanish,USA,5,"68,373","28,637",4,199,TRUE,2024-05-09,FALSE
movie_0478,House Storm,Movie,Comedy,Drama,2004,138,NC-17,English,Canada,3.2,"68,373","3,733,955",1,6,TRUE,2022-09-01,FALSE
movie_0479,Little House,TV Series,Biography,Family,2013,56,PG-13,Spanish,South Korea,6.8,"68,373","28,637",8,94,FALSE,2020-09-13,FALSE
movie_0480,Princess Secret,Movie,History,Comedy,2013,118,TV-G,English,USA,5.1,"25,930,822","32,785,848",1,6,FALSE,2025-07-21,FALSE
movie_0481,Ice Story,Movie,War,Not Specified,2021,122,TV-Y7,English,UK,6.3,"68,373","9,899,916",1,6,FALSE,2024-09-05,TRUE
movie_0482,Love Battle,TV Series,History,Not Specified,1997,32,TV-PG,English,USA,0.5,"68,373","28,637",3,120,TRUE,2022-10-15,FALSE
movie_0483,War Journey,Movie,Family,Thriller,2018,170,R,English,USA,4,"1,509,950","9,208,234",1,6,FALSE,2023-01-26,FALSE
movie_0484,Secret King,Movie,Animation,Adventure,1994,90,TV-MA,Japanese,South Korea,4.8,"360,993","2,993,307",1,6,FALSE,2020-08-24,FALSE
movie_0485,Bright Queen,Movie,Drama,Not Specified,1998,133,NC-17,French,USA,7.8,"3,337,484","33,861,358",1,6,FALSE,2023-11-06,FALSE
movie_0486,Story Warrior,Movie,Sci-Fi,Not Specified,1999,126,TV-14,English,South Korea,6.4,"857,249","816,259",1,6,TRUE,2023-01-04,FALSE
movie_0487,Mystery Secret,Documentary,History,Biography,1999,75,TV-Y7,Korean,USA,6.6,"68,373","28,637",1,6,FALSE,2021-05-26,FALSE
movie_0488,My Mystery,Movie,Thriller,Not Specified,2013,111,NC-17,Hindi,Canada,0.5,"252,254","161,575",1,6,FALSE,2023-07-16,FALSE
movie_0489,New Dream,Movie,Sport,Thriller,2023,97,NC-17,English,USA,0.5,"29,439,846","2,124,537",1,6,FALSE,2021-07-11,FALSE
movie_0490,A Storm,Documentary,Sci-Fi,Romance,1996,118,TV-Y,Hindi,Canada,0.5,"68,373","28,637",1,6,FALSE,2022-11-12,FALSE
movie_0491,New Warrior,Documentary,Romance,Not Specified,1999,80,PG,English,Japan,8.1,"68,373","28,637",1,6,FALSE,2025-06-18,TRUE
movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54,NC-17,English,Canada,5.8,"68,373","28,637",13,9,FALSE,2021-09-14,FALSE
movie_0493,Story Fire,Stand-up Comedy,War,Not Specified,2023,34,TV-PG,English,UK,6.1,"68,373","28,637",1,6,TRUE,2024-04-16,FALSE
movie_0494,Last Day,TV Series,Music,Not Specified,2005,44,R,English,Germany,5.6,"68,373","28,637",2,10,FALSE,2023-07-17,FALSE
movie_0495,City Legend,TV Series,War,Biography,1997,44,PG,English,USA,7.7,"68,373","28,637",1,64,TRUE,2024-01-14,FALSE
movie_0496,Last Mission,Stand-up Comedy,Action,Not Specified,2002,65,NC-17,German,Japan,1.2,"68,373","28,637",1,6,FALSE,2023-01-07,TRUE
movie_0497,Big Warrior,TV Series,Family,Not Specified,1990,31,TV-G,English,USA,4.7,"68,373","28,637",1,31,FALSE,2025-07-13,TRUE
movie_0498,Day Dragon,TV Series,Western,Not Specified,2024,71,TV-G,English,USA,6.3,"68,373","28,637",14,37,TRUE,2021-03-04,FALSE
movie_0499,Family Story,TV Series,Western,Not Specified,1998,43,TV-Y7,English,USA,7.9,"68,373","28,637",10,163,FALSE,2023-10-01,FALSE
movie_0500,My Journey,TV Series,Music,Not Specified,1990,33,TV-PG,English,USA,3.9,"68,373","28,637",13,199,TRUE,2025-06-10,FALSE
movie_0501,Hero Dragon,Movie,Comedy,War,1995,100,TV-Y,English,USA,9,"16,854,758","2,474,372",1,6,TRUE,2022-09-13,TRUE
movie_0502,Love Legend,Stand-up Comedy,Sci-Fi,Crime,1993,51,TV-Y7,Spanish,USA,6,"68,373","28,637",1,6,FALSE,2024-02-16,FALSE
movie_0503,An Dragon,TV Series,Horror,Not Specified,1999,31,R,Japanese,USA,7,"68,373","28,637",1,80,FALSE,2020-08-03,FALSE
movie_0504,Princess Queen,TV Series,Animation,Adventure,2001,36,R,English,USA,8.4,"68,373","28,637",11,8,FALSE,2023-10-08,FALSE
movie_0505,Phoenix Day,Movie,Western,Not Specified,1994,117,TV-14,Korean,USA,8.5,"994,027","12,250,323",1,6,FALSE,2023-07-08,FALSE
movie_0506,Love Dream,TV Series,Drama,Not Specified,1997,73,TV-PG,French,USA,7.4,"68,373","28,637",3,73,FALSE,2024-03-12,FALSE
movie_0507,Old Empire,Movie,Thriller,Not Specified,1991,118,PG-13,Spanish,USA,4.9,"5,168,542","23,957,389",1,6,FALSE,2025-06-14,TRUE
movie_0508,Last Hero,Movie,Adventure,Crime,1956,123,PG,English,Canada,8.1,"1,074,818","32,843,910",1,6,FALSE,2023-10-13,FALSE
movie_0509,Queen House,Movie,Western,Fantasy,1996,112,PG,English,USA,6.1,"4,019,610","28,637",1,6,FALSE,2025-05-23,FALSE
movie_0510,Queen Kingdom,Movie,History,Not Specified,2015,100,PG,Japanese,USA,0.7,"68,373","28,637",1,6,TRUE,2020-12-23,TRUE
movie_0511,Dragon Princess,Movie,Music,Not Specified,2018,92,G,Spanish,South Korea,5.2,"1,893,934","1,115,568",1,6,FALSE,2022-06-04,FALSE
movie_0512,An Princess,Stand-up Comedy,Romance,Not Specified,2017,93,NC-17,English,USA,0.7,"68,373","28,637",1,6,TRUE,2021-12-02,FALSE
movie_0513,Night Dragon,Movie,Drama,Not Specified,2008,117,TV-G,English,South Korea,8.1,"1,958,252","3,878,800",1,6,TRUE,2023-03-03,FALSE
movie_0514,Love Love,Movie,Animation,Horror,2003,89,TV-Y,French,USA,5.4,"68,373","221,786",1,6,TRUE,2021-09-08,FALSE
movie_0515,Secret House,TV Series,Sci-Fi,Not Specified,2006,30,TV-G,English,Canada,0.5,"68,373","28,637",11,58,FALSE,2021-03-22,FALSE
movie_0516,Dragon Storm,Documentary,Action,Comedy,2020,78,TV-14,English,Canada,4.9,"68,373","28,637",1,6,TRUE,2024-08-17,FALSE
movie_0517,Storm Legend,TV Series,War,Not Specified,1998,48,TV-MA,English,Japan,6,"68,373","28,637",9,85,FALSE,2021-07-21,FALSE
movie_0518,A Quest,Movie,Horror,Not Specified,2002,89,G,Spanish,USA,8.3,"68,373","2,839,053",1,6,FALSE,2025-01-09,FALSE
movie_0519,Quest House,Documentary,Fantasy,Drama,2020,98,TV-PG,English,USA,5.9,"68,373","28,637",1,6,FALSE,2025-06-11,FALSE
movie_0520,Big Queen,TV Series,Biography,Not Specified,1992,28,PG-13,English,Germany,6.5,"68,373","28,637",5,9,FALSE,2023-05-25,FALSE
movie_0521,Quest House,Movie,Crime,Mystery,2017,114,TV-14,French,USA,5.6,"2,053,432","254,166,195",1,6,FALSE,2024-07-31,FALSE
movie_0522,Big Warrior,Documentary,Romance,Not Specified,2018,62,TV-G,Hindi,Germany,8.1,"68,373","28,637",1,6,TRUE,2022-08-31,FALSE
movie_0523,Mystery War,Movie,Fantasy,Not Specified,1981,159,G,Italian,South Korea,6.9,"5,347,853","30,379,004",1,6,FALSE,2023-12-08,FALSE
movie_0524,Kingdom City,Movie,Crime,Not Specified,2019,105,TV-PG,English,Germany,4.3,"8,179,501","28,637",1,6,FALSE,2023-02-07,FALSE
movie_0525,Night Warrior,Movie,Animation,Horror,2006,69,TV-PG,English,USA,5.1,"28,195,264","28,637",1,6,FALSE,2022-05-10,FALSE
movie_0526,Journey Warrior,Stand-up Comedy,Drama,Drama,2000,61,TV-14,English,Canada,0.5,"68,373","28,637",1,6,FALSE,2023-02-20,FALSE
movie_0527,Hero Story,Movie,Crime,Not Specified,1993,95,TV-Y7,English,South Korea,0.5,"9,430,381","345,877",1,6,FALSE,2025-01-22,FALSE
movie_0528,Queen Empire,Movie,Biography,Not Specified,1995,91,TV-G,French,USA,1.3,"5,268,267","98,546,720",1,6,TRUE,2020-08-20,TRUE
movie_0529,Legend Warrior,Movie,Music,Not Specified,1996,62,PG,Korean,USA,7.5,"68,373","4,201,576",1,6,FALSE,2024-04-17,FALSE
movie_0530,Night Legend,Documentary,Romance,Not Specified,2015,91,TV-MA,Japanese,USA,5.3,"68,373","28,637",1,6,TRUE,2025-04-22,FALSE
movie_0531,Last Night,Movie,Western,Biography,2000,106,PG,English,Japan,10,"68,373","136,292,673",1,6,FALSE,2025-04-01,FALSE
